1.415000000000000000e+03,7.554324707031250000e+03
1.415002400000000080e+03,7.594915039062500000e+03
1.415004899999999907e+03,7.803612792968750000e+03
1.415007299999999987e+03,7.863928710937500000e+03
1.415009800000000041e+03,7.867539062500000000e+03
1.415012199999999893e+03,8.097377441406250000e+03
1.415014599999999973e+03,8.017476562500000000e+03
1.415017100000000028e+03,7.988104980468750000e+03
1.415019500000000107e+03,8.532987304687500000e+03
1.415021999999999935e+03,8.231680664062500000e+03
1.415024400000000014e+03,8.388356445312500000e+03
1.415026900000000069e+03,8.387313476562500000e+03
1.415029299999999921e+03,8.818409179687500000e+03
1.415031700000000001e+03,8.679026367187500000e+03
1.415034200000000055e+03,8.684133789062500000e+03
1.415036599999999908e+03,8.899418945312500000e+03
1.415039099999999962e+03,8.705065429687500000e+03
1.415041500000000042e+03,9.044527343750000000e+03
1.415043899999999894e+03,9.184004882812500000e+03
1.415046399999999949e+03,9.021944335937500000e+03
1.415048800000000028e+03,1.010050000000000000e+04
1.415051300000000083e+03,9.554661132812500000e+03
1.415053699999999935e+03,9.977723632812500000e+03
1.415056199999999990e+03,9.932830078125000000e+03
1.415058600000000069e+03,1.000998730468750000e+04
1.415060999999999922e+03,1.012144531250000000e+04
1.415063499999999976e+03,1.030991894531250000e+04
1.415065900000000056e+03,1.026276074218750000e+04
1.415068400000000111e+03,1.041634472656250000e+04
1.415070799999999963e+03,1.050473535156250000e+04
1.415073200000000043e+03,1.074709570312500000e+04
1.415075700000000097e+03,1.019019628906250000e+04
1.415078099999999949e+03,1.068430664062500000e+04
1.415080600000000004e+03,1.064596289062500000e+04
1.415083000000000084e+03,1.051613183593750000e+04
1.415085399999999936e+03,1.086204589843750000e+04
1.415087899999999991e+03,1.083096972656250000e+04
1.415090300000000070e+03,1.146166015625000000e+04
1.415092799999999897e+03,1.102273535156250000e+04
1.415095199999999977e+03,1.122972265625000000e+04
1.415097700000000032e+03,1.163694628906250000e+04
1.415100100000000111e+03,1.192750000000000000e+04
1.415102499999999964e+03,1.176448437500000000e+04
1.415105000000000018e+03,1.206835058593750000e+04
1.415107400000000098e+03,1.162591015625000000e+04
1.415109899999999925e+03,1.193434472656250000e+04
1.415112300000000005e+03,1.230594140625000000e+04
1.415114700000000084e+03,1.224731250000000000e+04
1.415117199999999912e+03,1.230486132812500000e+04
1.415119599999999991e+03,1.232460351562500000e+04
1.415122100000000046e+03,1.233688867187500000e+04
1.415124499999999898e+03,1.271016210937500000e+04
1.415126999999999953e+03,1.274432617187500000e+04
1.415129400000000032e+03,1.302959960937500000e+04
1.415131800000000112e+03,1.314835644531250000e+04
1.415134299999999939e+03,1.339210644531250000e+04
1.415136700000000019e+03,1.317377929687500000e+04
1.415139200000000073e+03,1.356012207031250000e+04
1.415141599999999926e+03,1.301008300781250000e+04
1.415144000000000005e+03,1.341362402343750000e+04
1.415146500000000060e+03,1.458512304687500000e+04
1.415148899999999912e+03,1.355406054687500000e+04
1.415151399999999967e+03,1.355074218750000000e+04
1.415153800000000047e+03,1.406518750000000000e+04
1.415156199999999899e+03,1.381817968750000000e+04
1.415158699999999953e+03,1.409786914062500000e+04
1.415161100000000033e+03,1.418947167968750000e+04
1.415163600000000088e+03,1.415538281250000000e+04
1.415165999999999940e+03,1.465262207031250000e+04
1.415168499999999995e+03,1.404868457031250000e+04
1.415170900000000074e+03,1.432812597656250000e+04
1.415173299999999927e+03,1.470123242187500000e+04
1.415175799999999981e+03,1.475798925781250000e+04
