1415.0,142.8042098644558,19.33614833185989
1415.0024,142.8088477263705,19.335945810193067
1415.0049,142.81367889703284,19.335734851818067
1415.0073,142.81831688276364,19.335532333406075
1415.0098,142.8231481823662,19.335321378423117
1415.0122,142.8277862918477,19.335118863268942
1415.0146,142.83242446191784,19.33491634971153
1415.0171,142.8372559534939,19.334705399787577
1415.0195,142.84189424723326,19.334502889491752
1415.022,142.8467258675871,19.334291942967287
1415.0244,142.85136428492106,19.33408943593644
1415.0269,142.85619603399388,19.333878492814176
1415.0293,142.8608345748707,19.333675989050704
1415.0317,142.86547317622748,19.444747535531032
1415.0342,142.87030511694405,19.939486375053114
1415.0366,142.87494384175753,20.102730832646348
1415.0391,142.87977591103507,20.2420886290961
1415.0415,142.88441475922593,20.614865115286012
1415.0439,142.88905366783163,20.63399046845003
1415.0464,142.8938859285266,20.880406930977774
1415.0488,142.89852496042343,21.275622179482806
1415.0513,142.90335734951665,21.56576001823248
1415.0537,142.90799650464825,21.824274286417833
1415.0562,142.91282902208076,21.916420721524556
1415.0586,142.91746830039526,22.16365615215146
1415.061,142.92210763901113,22.425466584322656
1415.0635,142.9269403475215,22.705081596271473
1415.0659,142.93157980922476,23.077100607821215
1415.0684,142.93641264591614,23.220739046064544
1415.0708,142.94105223063653,23.54820314987779
1415.0732,142.9456918755976,23.904377645340016
1415.0757,142.9505249031309,24.121511268594812
1415.0781,142.9551646710181,24.24654243064314
1415.0806,142.9599978265694,24.34530223620099
1415.083,142.9646377173354,24.562465541200343
1415.0854,142.9692776682492,24.8784196453629
1415.0879,142.97411101441088,24.961653438693528
1415.0903,142.9787510881032,25.066904430045522
1415.0928,142.9835845621289,25.46067009724026
1415.0952,142.98822475854777,25.66321656242324
1415.0977,142.99305836036913,25.88169451950018
1415.1001,142.99769867943962,26.09241870480501
1415.1025,143.0023390585717,26.314678120015387
1415.105,143.00717285066762,26.513498983480577
1415.1074,143.0118133523601,26.820332536281406
1415.1099,143.01664727209757,26.996890117947157
1415.1123,143.02128789629845,27.378475684971917
1415.1147,143.02592858046788,27.586269193756586
1415.1172,143.03076269024788,27.873413686071597
1415.1196,143.03540349683902,27.949051919768873
1415.1221,143.0402377341017,28.046094421114766
1415.1245,143.04487866303953,28.725908138247995
1415.127,143.04971302771645,28.94426111777894
1415.1294,143.05435407894421,29.079835820055788
1415.1318,143.05899519005416,29.259669287407977
1415.1343,143.06382974444173,29.570074905689772
1415.1367,143.06847097774107,29.797090314242737
1415.1392,143.07330565938844,30.143691324035863
1415.1416,143.07794701483425,30.29561020334764
1415.144,143.0825884300736,30.473419539023283
1415.1465,143.08742330119,30.77094166441906
1415.1489,143.09206483847979,30.791531785636817
1415.1514,143.09689983669682,30.992794011117518
1415.1538,143.10154149596644,31.288063676780666
1415.1562,143.10618321496395,31.48909237602652
1415.1587,143.1110184024174,31.773285774609207
1415.1611,143.11566024330781,31.939975088316256
1415.1636,143.12049555769798,32.0463084894339
1415.166,143.12513752041534,32.121179440489314
1415.1685,143.12997296168743,32.37751832973382
1415.1709,143.1346150461794,32.81875743308994
1415.1733,143.13925719028958,33.09842035801132
1415.1758,143.14409282045608,33.28691596252061
1415.1782,143.1487350862539,33.46284876818525
1415.1807,143.15357084313823,33.600756915545475
1415.1831,143.15821323054377,33.844659677128526
1415.1855,143.16285567750174,34.229930973727704
1415.188,143.16769162305198,34.45416550115027
1415.1904,143.1723341915306,34.79176556327764
1415.1929,143.1771702636345,34.886153376136114
1415.1953,143.18181295358139,35.03364138885442
1415.1978,143.1866491521794,35.63057838785249
1415.2002,143.19129196352378,35.72882621570588
1415.2026,143.19593483430614,36.240602659550675
1415.2051,143.20077122123203,36.297935162291836
1415.2075,143.2054142133339,36.43943051041484
1415.21,143.21025072659415,36.66290628064381
1415.2124,143.21489383994012,36.95578441201153
1415.2148,143.21953701265352,36.98064242240903
1415.2173,143.2243737140035,37.06423415977681
1415.2197,143.22901700787372,37.143033390185735
1415.2222,143.23385383539812,37.354402571141996
1415.2246,143.2384972503635,37.51602863896914
1415.2271,143.24333420399813,37.901709760550965
1415.2295,143.24797773999236,37.9292299529426
1415.2319,143.2526213352532,38.0375979127682
1415.2344,143.25745847664805,38.3120976807425
1415.2368,143.26210219284118,38.47040658959936
1415.2393,143.26693946018153,38.70556169814382
1415.2417,143.271583297259,38.76167593483738
1415.2441,143.2762271935278,39.01126532206294
1415.2466,143.28106464838524,39.25441325121108
1415.249,143.28570866543714,39.58470797530721
1415.2515,143.2905462460845,39.669247745877755
1415.2539,143.29519038386692,39.85104796144733
1415.2563,143.2998345807515,39.93063349964593
1415.2588,143.30467234867714,40.528137978015394
1415.2612,143.30931666620015,40.61752460021822
1415.2637,143.31415455975994,40.68316186903488
1415.2661,143.31879899785034,40.95259336043308
1415.2686,143.32363701697068,41.23131087766904
1415.271,143.32828157557577,41.60304667320716
1415.2734,143.3329261931819,41.84710185959228
1415.2759,143.33776439924554,41.86162622050346
1415.2783,143.34240913726958,42.14530411277307
1415.2808,143.34724746874707,42.3066313629822
1415.2832,143.3518923271225,42.30832211396123
1415.2856,143.35653724442804,42.34540236758403
1415.2881,143.361375762605,42.42498530947157
1415.2905,143.3660208001835,42.46991845702625
1415.293,143.37085944359984,42.70864714935992
1415.2954,143.37550460137086,42.89265884761083
1415.2979,143.38034336996665,43.040697212332425
1415.3003,143.3849886478867,43.30298839859643
1415.3027,143.3896339846217,43.50176616533926
1415.3052,143.39447293958594,43.602651091561825
1415.3076,143.39911839637756,43.65052818077219
1415.3101,143.4039574763604,44.25305669446156
