1.415000000000000000e+03,2.745537353515625000e+03
1.415002400000000080e+03,2.605103515625000000e+03
1.415004899999999907e+03,2.615901611328125000e+03
1.415007299999999987e+03,2.707643066406250000e+03
1.415009800000000041e+03,2.573781005859375000e+03
1.415012199999999893e+03,2.636758300781250000e+03
1.415014599999999973e+03,2.755575927734375000e+03
1.415017100000000028e+03,2.870829101562500000e+03
1.415019500000000107e+03,2.801224121093750000e+03
1.415021999999999935e+03,2.751342773437500000e+03
1.415024400000000014e+03,2.781566894531250000e+03
1.415026900000000069e+03,2.888424560546875000e+03
1.415029299999999921e+03,2.952346191406250000e+03
1.415031700000000001e+03,3.009429931640625000e+03
1.415034200000000055e+03,2.950235107421875000e+03
1.415036599999999908e+03,2.965062255859375000e+03
1.415039099999999962e+03,3.119835449218750000e+03
1.415041500000000042e+03,3.043343505859375000e+03
1.415043899999999894e+03,3.115474853515625000e+03
1.415046399999999949e+03,3.241437011718750000e+03
1.415048800000000028e+03,3.260060302734375000e+03
1.415051300000000083e+03,3.299475097656250000e+03
1.415053699999999935e+03,3.373946289062500000e+03
1.415056199999999990e+03,3.345791503906250000e+03
1.415058600000000069e+03,3.386513916015625000e+03
1.415060999999999922e+03,3.464227539062500000e+03
1.415063499999999976e+03,3.346711914062500000e+03
1.415065900000000056e+03,3.476405517578125000e+03
1.415068400000000111e+03,3.492834716796875000e+03
1.415070799999999963e+03,3.483704345703125000e+03
1.415073200000000043e+03,3.538541503906250000e+03
1.415075700000000097e+03,3.529610107421875000e+03
1.415078099999999949e+03,3.698881103515625000e+03
1.415080600000000004e+03,3.644013183593750000e+03
1.415083000000000084e+03,3.836967529296875000e+03
1.415085399999999936e+03,3.669500732421875000e+03
1.415087899999999991e+03,3.852633544921875000e+03
1.415090300000000070e+03,3.759575683593750000e+03
1.415092799999999897e+03,3.883687255859375000e+03
1.415095199999999977e+03,3.782023193359375000e+03
1.415097700000000032e+03,3.989722412109375000e+03
1.415100100000000111e+03,3.990959228515625000e+03
1.415102499999999964e+03,4.028220703125000000e+03
1.415105000000000018e+03,4.035616699218750000e+03
1.415107400000000098e+03,3.890805908203125000e+03
1.415109899999999925e+03,4.098257812500000000e+03
1.415112300000000005e+03,4.221929199218750000e+03
1.415114700000000084e+03,4.194550781250000000e+03
1.415117199999999912e+03,4.403506835937500000e+03
1.415119599999999991e+03,4.146754394531250000e+03
1.415122100000000046e+03,4.344344238281250000e+03
1.415124499999999898e+03,4.127904296875000000e+03
1.415126999999999953e+03,4.379303710937500000e+03
1.415129400000000032e+03,4.476352539062500000e+03
1.415131800000000112e+03,4.385851074218750000e+03
1.415134299999999939e+03,4.460790039062500000e+03
1.415136700000000019e+03,4.424060546875000000e+03
1.415139200000000073e+03,4.643391601562500000e+03
1.415141599999999926e+03,4.686111816406250000e+03
1.415144000000000005e+03,4.792837402343750000e+03
1.415146500000000060e+03,4.584242675781250000e+03
1.415148899999999912e+03,4.575201171875000000e+03
1.415151399999999967e+03,4.665369140625000000e+03
1.415153800000000047e+03,4.606708007812500000e+03
1.415156199999999899e+03,4.859648437500000000e+03
1.415158699999999953e+03,4.858916992187500000e+03
1.415161100000000033e+03,4.908296386718750000e+03
1.415163600000000088e+03,5.026554687500000000e+03
1.415165999999999940e+03,4.780295898437500000e+03
1.415168499999999995e+03,5.125476562500000000e+03
1.415170900000000074e+03,4.756937500000000000e+03
1.415173299999999927e+03,5.089597167968750000e+03
1.415175799999999981e+03,5.101417480468750000e+03
1.415178200000000061e+03,5.177458984375000000e+03
1.415180699999999888e+03,5.025801757812500000e+03
1.415183099999999968e+03,5.154190917968750000e+03
1.415185500000000047e+03,5.319719238281250000e+03
1.415188000000000102e+03,5.074054687500000000e+03
1.415190399999999954e+03,5.215321777343750000e+03
1.415192900000000009e+03,5.388315429687500000e+03
1.415195300000000088e+03,5.139704589843750000e+03
1.415197799999999916e+03,5.506918945312500000e+03
1.415200199999999995e+03,5.420359375000000000e+03
1.415202600000000075e+03,5.515441894531250000e+03
1.415205099999999902e+03,5.398201660156250000e+03
1.415207499999999982e+03,5.655501953125000000e+03
1.415210000000000036e+03,5.399587890625000000e+03
1.415212399999999889e+03,5.549940917968750000e+03
1.415214799999999968e+03,5.487262695312500000e+03
1.415217300000000023e+03,5.541496093750000000e+03
1.415219700000000103e+03,5.507471679687500000e+03
1.415222199999999930e+03,5.667674804687500000e+03
1.415224600000000009e+03,5.710303710937500000e+03
1.415227100000000064e+03,5.548506347656250000e+03
1.415229499999999916e+03,5.819163085937500000e+03
1.415231899999999996e+03,5.786884765625000000e+03
